Train SISNR,Test SISNR,Train CL Loss
-7.851229329263011,-2.5124691892415285,-0.5613078792249003
-0.9524059067330053,-1.13625543192029,-0.6499108729823944
-0.018666490551925475,-0.491046046896372,-0.6964311292094569
0.6540271418709909,-0.1221912291366607,-0.7303213073361304
1.1379617481462416,0.3604398963507265,-0.7501289613785282
1.5308435270863194,0.638848916394636,-0.768060157375951
1.9865316960119432,1.0096599515527487,-0.7883662542989177
2.22235369682312,1.2190881099668331,-0.8030631253796239
2.4823810438955984,1.356405459693633,-0.8207417149697581
2.665128746340352,1.7156222141347826,-0.8343805459237867
2.938890218734741,1.8022776709403843,-0.8509650461135372
3.2006062922939176,2.086275467183441,-0.8620926757012645
3.4776131414598033,2.333207303658128,-0.8726646630994735
3.5567078590393066,2.5525466651888564,-0.8809090814282817
3.791416114376437,2.642295097466558,-0.8865678329621592
4.104629339710359,2.975050874054432,-0.8945054450342732
4.324669953315489,3.0791175793856382,-0.8989402344149928
4.526001191908313,3.2702498100697994,-0.9048248894752995
4.727897620970203,3.340208956040442,-0.9097097285332219
4.8928314870403655,3.5958374608308077,-0.913643350524287
5.025031735820155,3.5670460890978575,-0.9162416515811798
5.106148781314973,3.6280170641839504,-0.9199534058570862
5.1793981521360335,3.6259271232411265,-0.9226468013178918
5.387977384751843,3.67045134678483,-0.9263843970914041
5.45035599124047,3.8057670621201396,-0.9280001482655925
5.506771087646484,4.033269546926022,-0.9298266710773591
5.636296672205771,4.1749328058212996,-0.932232924046055
5.776777282837899,4.026779068633914,-0.9353681245157796
5.785369457737092,4.048641199246049,-0.9350987595896567
5.7897547444989605,4.061779726296663,-0.9362438109613234
5.953695097277241,4.247141433879733,-0.938030594779599
6.00520904602543,4.226649686694145,-0.9397234782095878
6.07498408902076,4.153134181164205,-0.9408008014002154
6.117454728772564,4.433908758684993,-0.9413240071265928
6.163099504286243,4.37251440808177,-0.9419230991794217
6.161761929911952,4.422214103862643,-0.9417960912950577
6.246644896845663,4.453616781160235,-0.9425408551769872
6.2871225572401475,4.4155334290117025,-0.9428896480990995
6.306218147277832,4.503479342907667,-0.9423736679938531
6.370185621323124,4.45974247623235,-0.9447881771672156
6.3693440191207396,4.549033494666219,-0.9444571521974379
6.49398829860072,4.600471382960677,-0.9450980905563601
6.58798094718687,4.6343267522752285,-0.9462640227810029
6.580783490211733,4.624164821580052,-0.945799300747533
6.578457678517988,4.776444191113114,-0.9453329790023065
6.709895672336701,4.618296977132559,-0.9466503627838627
