Train SISNR,Test SISNR,Train CL Loss
-7.245272360742092,-1.0071004459013542,-0.5418000295758247
-1.8721423298120499,0.4901489591846863,-0.6013937201350927
-0.6934782105963677,1.1105975625415643,-0.6465607937425375
-0.04270146111957729,1.8580667038758596,-0.6860652770847082
0.48077894910238683,2.137937503059705,-0.7153287138789892
0.7031235687900335,2.380128808816274,-0.7387063764035702
1.0720169190317392,2.716015164057414,-0.7620957810431719
1.3695917706936598,2.877741489807765,-0.7881980575621128
1.6652110069990158,3.0906880338986715,-0.8039708323776722
1.9854279942810535,3.398132606347402,-0.8215780761092901
2.1116399504244328,3.5565078218777972,-0.8316259514540434
2.4109927974641323,3.7135124365488688,-0.8462194353342056
2.599685788154602,3.9528753995895385,-0.8573333024978638
2.9328268095850945,4.265038637320201,-0.8669619429856539
2.9852891340851784,4.304285566012065,-0.8730885628610849
3.2288768142461777,4.434817357858022,-0.8786379117518663
3.373862959444523,4.608248066902161,-0.8832566048949957
3.552960842847824,4.747555724779764,-0.8888510446995497
3.7317066192626953,4.8691415071487425,-0.8948774058371782
3.708749905228615,4.966580637296041,-0.8958530724048615
3.97388419508934,5.102174540360768,-0.8997605536133051
3.964031621813774,5.1785989761352536,-0.9016356207430363
4.140446417033672,5.38948814868927,-0.9066298808902502
4.166296049952507,5.225058368841807,-0.9082544278353453
4.219159230589867,5.37949313322703,-0.91028992831707
4.3936965093016624,5.2800893664360045,-0.913553349673748
4.377295590937138,5.471203597386678,-0.9138169903308153
4.470358155667782,5.3948816935221355,-0.9155787285417318
4.572080120444298,5.512529651323955,-0.9184775780886412
4.697773873806,5.5558598160743715,-0.9208469223231077
4.680814653635025,5.732775036493937,-0.921969473361969
4.76401661336422,5.837890752156576,-0.9229437038302422
4.7878894209861755,5.646869397163391,-0.9236913081258535
4.897619262337685,5.945817486445109,-0.9250945411622524
5.0323363691568375,5.916165979703267,-0.9286489710211754
4.974226281046867,5.869554591178894,-0.9280341230332851
4.954738795757294,5.946481513977051,-0.9281442109495401
5.006991162896156,5.894262409210205,-0.9282722175121307
5.185224279761314,5.952776726086935,-0.9297241680324078
